,GEO_ID,NAME,total_population,tract,N_corrected,CARES_exclusion,County,CARES_exclusion_c
462,1400000US36005024400,"Census Tract 244, Bronx County, New York",2277,36005024400,1848.2491087199999,0.1882963949407115, Bronx County,0.1882963949407115
463,1400000US36005024501,"Census Tract 245.01, Bronx County, New York",5009,36005024501,3790.22032676,0.24331796231583158, Bronx County,0.24331796231583158
464,1400000US36005024502,"Census Tract 245.02, Bronx County, New York",3752,36005024502,2643.26670599,0.2955046092777186, Bronx County,0.2955046092777186
465,1400000US36005024600,"Census Tract 246, Bronx County, New York",2082,36005024600,1532.9959167599998,0.26369072201729116, Bronx County,0.26369072201729116
466,1400000US36005024700,"Census Tract 247, Bronx County, New York",2037,36005024700,1724.82490707,0.15325237748159048, Bronx County,0.15325237748159048
467,1400000US36005024800,"Census Tract 248, Bronx County, New York",3053,36005024800,2493.69453136,0.18319864678676712, Bronx County,0.18319864678676712
468,1400000US36005024900,"Census Tract 249, Bronx County, New York",0,36005024900,15.38057669,-inf, Bronx County,0.0
469,1400000US36005025000,"Census Tract 250, Bronx County, New York",2582,36005025000,1913.4356289700004,0.2589327540782338, Bronx County,0.2589327540782338
470,1400000US36005025100,"Census Tract 251, Bronx County, New York",6636,36005025100,5477.6923131700005,0.17454907878691972, Bronx County,0.17454907878691972
471,1400000US36005025200,"Census Tract 252, Bronx County, New York",2711,36005025200,2019.6938827499998,0.25500041211729996, Bronx County,0.25500041211729996
472,1400000US36005025300,"Census Tract 253, Bronx County, New York",6314,36005025300,5207.84583665,0.17519071323249924, Bronx County,0.17519071323249924
473,1400000US36005025400,"Census Tract 254, Bronx County, New York",2097,36005025400,1677.0062420499999,0.20028314637577493, Bronx County,0.20028314637577493
474,1400000US36005025500,"Census Tract 255, Bronx County, New York",6905,36005025500,5151.67863853,0.25392054474583636, Bronx County,0.25392054474583636
475,1400000US36005025600,"Census Tract 256, Bronx County, New York",1688,36005025600,1341.51233205,0.20526520613151666, Bronx County,0.20526520613151666
476,1400000US36005025700,"Census Tract 257, Bronx County, New York",1969,36005025700,1524.2781380000001,0.2258617887252412, Bronx County,0.2258617887252412
477,1400000US36005026100,"Census Tract 261, Bronx County, New York",1950,36005026100,3808.5665292000003,-0.9531110406153849, Bronx County,0.0
478,1400000US36005026300,"Census Tract 263, Bronx County, New York",6015,36005026300,5720.3008328,0.048994042759767265, Bronx County,0.048994042759767265
479,1400000US36005026400,"Census Tract 264, Bronx County, New York",5398,36005026400,3883.79844325,0.2805115888755094, Bronx County,0.2805115888755094
480,1400000US36005026500,"Census Tract 265, Bronx County, New York",7615,36005026500,7887.5007812,-0.03578473817465544, Bronx County,0.0
481,1400000US36005026601,"Census Tract 266.01, Bronx County, New York",3352,36005026601,2608.0271387,0.22194894430190937, Bronx County,0.22194894430190937
482,1400000US36005026602,"Census Tract 266.02, Bronx County, New York",5207,36005026602,5930.87574285,-0.13901973167850978, Bronx County,0.0
483,1400000US36005026701,"Census Tract 267.01, Bronx County, New York",4237,36005026701,2986.8187808,0.29506283200377625, Bronx County,0.29506283200377625
484,1400000US36005026702,"Census Tract 267.02, Bronx County, New York",7221,36005026702,5539.3460456,0.2328838047915801, Bronx County,0.2328838047915801
485,1400000US36005026900,"Census Tract 269, Bronx County, New York",3364,36005026900,2879.16984158,0.14412311486920326, Bronx County,0.14412311486920326
486,1400000US36005027300,"Census Tract 273, Bronx County, New York",7895,36005027300,4817.1815159,0.3898440131855605, Bronx County,0.3898440131855605
487,1400000US36005027401,"Census Tract 274.01, Bronx County, New York",4829,36005027401,3324.22681654,0.3116117588444812, Bronx County,0.3116117588444812
488,1400000US36005027402,"Census Tract 274.02, Bronx County, New York",3450,36005027402,2555.27105778,0.2593417223826088, Bronx County,0.2593417223826088
489,1400000US36005027600,"Census Tract 276, Bronx County, New York",4,36005027600,,, Bronx County,0.0
490,1400000US36005027700,"Census Tract 277, Bronx County, New York",4883,36005027700,3288.6247719599996,0.32651550850706546, Bronx County,0.32651550850706546
491,1400000US36005027900,"Census Tract 279, Bronx County, New York",7035,36005027900,5790.489536260001,0.17690269562757632, Bronx County,0.17690269562757632
492,1400000US36005028100,"Census Tract 281, Bronx County, New York",4236,36005028100,5035.6048629199995,-0.18876413194523134, Bronx County,0.0
493,1400000US36005028300,"Census Tract 283, Bronx County, New York",2618,36005028300,2173.6458134599998,0.16973039974789927, Bronx County,0.16973039974789927
494,1400000US36005028400,"Census Tract 284, Bronx County, New York",598,36005028400,368.73943207,0.38337887613712374, Bronx County,0.38337887613712374
495,1400000US36005028500,"Census Tract 285, Bronx County, New York",3527,36005028500,3129.45750222,0.11271406231358094, Bronx County,0.11271406231358094
496,1400000US36005028600,"Census Tract 286, Bronx County, New York",1116,36005028600,1084.892523,0.0278740833333333, Bronx County,0.0278740833333333
497,1400000US36005028700,"Census Tract 287, Bronx County, New York",3000,36005028700,2321.6661164399998,0.22611129452000012, Bronx County,0.22611129452000012
498,1400000US36005028800,"Census Tract 288, Bronx County, New York",3288,36005028800,2288.5973804499995,0.3039545679896595, Bronx County,0.3039545679896595
499,1400000US36005028900,"Census Tract 289, Bronx County, New York",4773,36005028900,5034.2989085399995,-0.054745214443745915, Bronx County,0.0
500,1400000US36005029301,"Census Tract 293.01, Bronx County, New York",1842,36005029301,1774.6346111999999,0.036571872312703646, Bronx County,0.036571872312703646
501,1400000US36005029302,"Census Tract 293.02, Bronx County, New York",5767,36005029302,6345.56562772,-0.10032350055834915, Bronx County,0.0
502,1400000US36005029500,"Census Tract 295, Bronx County, New York",4649,36005029500,3986.89445044,0.14241891795224781, Bronx County,0.14241891795224781
503,1400000US36005029600,"Census Tract 296, Bronx County, New York",1592,36005029600,3202.0885862,-1.0113621772613066, Bronx County,0.0
504,1400000US36005029700,"Census Tract 297, Bronx County, New York",3727,36005029700,3410.90241096,0.08481287605044274, Bronx County,0.08481287605044274
505,1400000US36005030000,"Census Tract 300, Bronx County, New York",6003,36005030000,5545.2227228500005,0.07625808381642507, Bronx County,0.07625808381642507
506,1400000US36005030100,"Census Tract 301, Bronx County, New York",1392,36005030100,1285.5240552,0.07649133965517241, Bronx County,0.07649133965517241
507,1400000US36005030200,"Census Tract 302, Bronx County, New York",9213,36005030200,7393.41790758,0.1975015838944969, Bronx County,0.1975015838944969
508,1400000US36005030701,"Census Tract 307.01, Bronx County, New York",5617,36005030701,5375.53356162,0.042988506031689466, Bronx County,0.042988506031689466
509,1400000US36005030900,"Census Tract 309, Bronx County, New York",3703,36005030900,2738.0892409,0.2605754142857143, Bronx County,0.2605754142857143
510,1400000US36005031000,"Census Tract 310, Bronx County, New York",4776,36005031000,2744.0364032600005,0.42545301439279726, Bronx County,0.42545301439279726
511,1400000US36005031200,"Census Tract 312, Bronx County, New York",1598,36005031200,1475.56675786,0.07661654702127652, Bronx County,0.07661654702127652
512,1400000US36005031400,"Census Tract 314, Bronx County, New York",2209,36005031400,1447.0909027,0.34491131611588954, Bronx County,0.34491131611588954
513,1400000US36005031600,"Census Tract 316, Bronx County, New York",1910,36005031600,1343.54237576,0.29657467237696344, Bronx County,0.29657467237696344
514,1400000US36005031800,"Census Tract 318, Bronx County, New York",1987,36005031800,1346.1310845399998,0.322530908636135, Bronx County,0.322530908636135
515,1400000US36005031900,"Census Tract 319, Bronx County, New York",636,36005031900,11.6594388,0.9816675490566038, Bronx County,0.9816675490566038
516,1400000US36005032300,"Census Tract 323, Bronx County, New York",4400,36005032300,5936.108522760001,-0.3491155733545457, Bronx County,0.0
517,1400000US36005032400,"Census Tract 324, Bronx County, New York",3696,36005032400,3657.8523014200005,0.010321347018398153, Bronx County,0.010321347018398153
518,1400000US36005032600,"Census Tract 326, Bronx County, New York",3859,36005032600,2485.16505662,0.3560080184970199, Bronx County,0.3560080184970199
519,1400000US36005032800,"Census Tract 328, Bronx County, New York",3982,36005032800,3384.44922939,0.1500629760447012, Bronx County,0.1500629760447012
520,1400000US36005033000,"Census Tract 330, Bronx County, New York",5885,36005033000,4631.016041190001,0.21308138637383167, Bronx County,0.21308138637383167
521,1400000US36005033201,"Census Tract 332.01, Bronx County, New York",5305,36005033201,3812.8825521599997,0.28126624841470316, Bronx County,0.28126624841470316
522,1400000US36005033202,"Census Tract 332.02, Bronx County, New York",4218,36005033202,3761.51135415,0.10822395586770983, Bronx County,0.10822395586770983
523,1400000US36005033400,"Census Tract 334, Bronx County, New York",72,36005033400,199.68025995,-1.77333694375, Bronx County,0.0
524,1400000US36005033500,"Census Tract 335, Bronx County, New York",2011,36005033500,1341.7060311,0.33281649373446043, Bronx County,0.33281649373446043
525,1400000US36005033600,"Census Tract 336, Bronx County, New York",6697,36005033600,5829.676734420001,0.1295092228729281, Bronx County,0.1295092228729281
526,1400000US36005033700,"Census Tract 337, Bronx County, New York",2381,36005033700,1386.01502784,0.4178853306005881, Bronx County,0.4178853306005881
527,1400000US36005033800,"Census Tract 338, Bronx County, New York",4176,36005033800,3013.77542334,0.2783104829166666, Bronx County,0.2783104829166666
528,1400000US36005034000,"Census Tract 340, Bronx County, New York",5464,36005034000,4065.8903999999998,0.2558765739385066, Bronx County,0.2558765739385066
529,1400000US36005034200,"Census Tract 342, Bronx County, New York",1982,36005034200,1589.4701199200001,0.19804736633703324, Bronx County,0.19804736633703324
530,1400000US36005034300,"Census Tract 343, Bronx County, New York",1680,36005034300,836.56427994,0.5020450714642857, Bronx County,0.5020450714642857
531,1400000US36005034400,"Census Tract 344, Bronx County, New York",2127,36005034400,1483.3328841999999,0.3026173558063, Bronx County,0.3026173558063
532,1400000US36005034500,"Census Tract 345, Bronx County, New York",3357,36005034500,2509.69282236,0.25240011249329763, Bronx County,0.25240011249329763
533,1400000US36005034800,"Census Tract 348, Bronx County, New York",6318,36005034800,5169.66104078,0.18175672035770818, Bronx County,0.18175672035770818
534,1400000US36005035000,"Census Tract 350, Bronx County, New York",2078,36005035000,1493.6877193199998,0.28118974046198275, Bronx County,0.28118974046198275
535,1400000US36005035100,"Census Tract 351, Bronx County, New York",3766,36005035100,2036.0283742800002,0.45936580608603284, Bronx County,0.45936580608603284
536,1400000US36005035600,"Census Tract 356, Bronx County, New York",2143,36005035600,3914.1349392799993,-0.8264745400279978, Bronx County,0.0
537,1400000US36005035800,"Census Tract 358, Bronx County, New York",8054,36005035800,6140.4286492599995,0.23759266833126402, Bronx County,0.23759266833126402
538,1400000US36005035900,"Census Tract 359, Bronx County, New York",1975,36005035900,1736.7770925399998,0.120619193650633, Bronx County,0.120619193650633
539,1400000US36005036000,"Census Tract 360, Bronx County, New York",3149,36005036000,2094.26932788,0.33494146463004126, Bronx County,0.33494146463004126
540,1400000US36005036100,"Census Tract 361, Bronx County, New York",5547,36005036100,5208.35766136,0.061049637396791034, Bronx County,0.061049637396791034
541,1400000US36005036300,"Census Tract 363, Bronx County, New York",7735,36005036300,6230.687833020001,0.19448121098642523, Bronx County,0.19448121098642523
542,1400000US36005036400,"Census Tract 364, Bronx County, New York",2688,36005036400,2034.7289087799998,0.24303240000744053, Bronx County,0.24303240000744053
543,1400000US36005036501,"Census Tract 365.01, Bronx County, New York",3705,36005036501,2892.0634891600002,0.21941606230499322, Bronx County,0.21941606230499322
544,1400000US36005036502,"Census Tract 365.02, Bronx County, New York",2328,36005036502,2050.9655014299997,0.11900107326890053, Bronx County,0.11900107326890053
545,1400000US36005036700,"Census Tract 367, Bronx County, New York",2440,36005036700,1515.31140045,0.3789707375204918, Bronx County,0.3789707375204918
546,1400000US36005036800,"Census Tract 368, Bronx County, New York",1988,36005036800,1548.0507208600002,0.22130245429577455, Bronx County,0.22130245429577455
547,1400000US36005036901,"Census Tract 369.01, Bronx County, New York",2289,36005036901,2120.71442856,0.0735192535779815, Bronx County,0.0735192535779815
548,1400000US36005036902,"Census Tract 369.02, Bronx County, New York",2156,36005036902,1593.13218168,0.26107041666048236, Bronx County,0.26107041666048236
549,1400000US36005037000,"Census Tract 370, Bronx County, New York",2528,36005037000,2014.01917996,0.2033151978006329, Bronx County,0.2033151978006329
550,1400000US36005037100,"Census Tract 371, Bronx County, New York",4322,36005037100,4519.96665704,-0.04580440931050456, Bronx County,0.0
551,1400000US36005037200,"Census Tract 372, Bronx County, New York",2279,36005037200,1713.7090996900001,0.24804339636243966, Bronx County,0.24804339636243966
552,1400000US36005037300,"Census Tract 373, Bronx County, New York",5908,36005037300,5182.35311568,0.12282445570751521, Bronx County,0.12282445570751521
553,1400000US36005037400,"Census Tract 374, Bronx County, New York",3838,36005037400,3363.8605020899995,0.12353817037780102, Bronx County,0.12353817037780102
554,1400000US36005037504,"Census Tract 375.04, Bronx County, New York",3409,36005037504,4706.69826588,-0.38066830914637717, Bronx County,0.0
555,1400000US36005037600,"Census Tract 376, Bronx County, New York",2319,36005037600,1430.78227083,0.38301756324708924, Bronx County,0.38301756324708924
556,1400000US36005037800,"Census Tract 378, Bronx County, New York",3033,36005037800,2248.91575986,0.25851771847675564, Bronx County,0.25851771847675564
557,1400000US36005037900,"Census Tract 379, Bronx County, New York",5268,36005037900,4108.494776879999,0.2201034971753988, Bronx County,0.2201034971753988
558,1400000US36005038000,"Census Tract 380, Bronx County, New York",5378,36005038000,6435.54214703,-0.19664227352733343, Bronx County,0.0
559,1400000US36005038100,"Census Tract 381, Bronx County, New York",6909,36005038100,5039.0335304400005,0.27065660291793303, Bronx County,0.27065660291793303
560,1400000US36005038200,"Census Tract 382, Bronx County, New York",2943,36005038200,2019.1965975199998,0.31389853974855597, Bronx County,0.31389853974855597
561,1400000US36005038301,"Census Tract 383.01, Bronx County, New York",4882,36005038301,3937.6899878,0.19342687673084802, Bronx County,0.19342687673084802
562,1400000US36005038302,"Census Tract 383.02, Bronx County, New York",6127,36005038302,4160.082492560001,0.321024564622164, Bronx County,0.321024564622164
563,1400000US36005038500,"Census Tract 385, Bronx County, New York",4757,36005038500,4349.910666639999,0.08557690421694364, Bronx County,0.08557690421694364
564,1400000US36005038600,"Census Tract 386, Bronx County, New York",8737,36005038600,7447.289602679999,0.14761478737781863, Bronx County,0.14761478737781863
565,1400000US36005038700,"Census Tract 387, Bronx County, New York",3622,36005038700,4787.36795572,-0.3217470888238543, Bronx County,0.0
566,1400000US36005038800,"Census Tract 388, Bronx County, New York",2780,36005038800,1975.18848968,0.2895005432805755, Bronx County,0.2895005432805755
567,1400000US36005038900,"Census Tract 389, Bronx County, New York",5453,36005038900,4476.30867804,0.17911082375939846, Bronx County,0.17911082375939846
568,1400000US36005039000,"Census Tract 390, Bronx County, New York",2766,36005039000,2283.0003732,0.17462025553145333, Bronx County,0.17462025553145333
569,1400000US36005039100,"Census Tract 391, Bronx County, New York",7438,36005039100,7111.284351419999,0.04392520147620338, Bronx County,0.04392520147620338
570,1400000US36005039200,"Census Tract 392, Bronx County, New York",1655,36005039200,1196.75806569,0.27688334399395775, Bronx County,0.27688334399395775
571,1400000US36005039300,"Census Tract 393, Bronx County, New York",8721,36005039300,7080.79761358,0.1880750357092077, Bronx County,0.1880750357092077
572,1400000US36005039400,"Census Tract 394, Bronx County, New York",5308,36005039400,3941.2534039499997,0.25748805502072347, Bronx County,0.25748805502072347
573,1400000US36005039500,"Census Tract 395, Bronx County, New York",4228,36005039500,3981.79193568,0.058232749366130654, Bronx County,0.058232749366130654
574,1400000US36005039600,"Census Tract 396, Bronx County, New York",4741,36005039600,3188.9575018000005,0.3273660616325669, Bronx County,0.3273660616325669
575,1400000US36005039700,"Census Tract 397, Bronx County, New York",3881,36005039700,1360.19412614,0.6495248322236538, Bronx County,0.6495248322236538
576,1400000US36005039800,"Census Tract 398, Bronx County, New York",3587,36005039800,2203.08833727,0.385813120359632, Bronx County,0.385813120359632
577,1400000US36005039901,"Census Tract 399.01, Bronx County, New York",5615,36005039901,4146.843548780001,0.2614704276438111, Bronx County,0.2614704276438111
578,1400000US36005039902,"Census Tract 399.02, Bronx County, New York",5346,36005039902,3684.8560788,0.3107265097643098, Bronx County,0.3107265097643098
579,1400000US36005040100,"Census Tract 401, Bronx County, New York",4610,36005040100,3981.005786,0.13644126117136657, Bronx County,0.13644126117136657
580,1400000US36005040302,"Census Tract 403.02, Bronx County, New York",4300,36005040302,2924.69347304,0.31983872720000006, Bronx County,0.31983872720000006
581,1400000US36005040303,"Census Tract 403.03, Bronx County, New York",5102,36005040303,3974.6191716,0.22096841011368096, Bronx County,0.22096841011368096
582,1400000US36005040304,"Census Tract 403.04, Bronx County, New York",3903,36005040304,2982.5610156000002,0.23582858939277473, Bronx County,0.23582858939277473
583,1400000US36005040400,"Census Tract 404, Bronx County, New York",3370,36005040400,2213.11627578,0.34328893893768553, Bronx County,0.34328893893768553
584,1400000US36005040501,"Census Tract 405.01, Bronx County, New York",4435,36005040501,2845.5482262,0.35838822408117244, Bronx County,0.35838822408117244
585,1400000US36005040502,"Census Tract 405.02, Bronx County, New York",7260,36005040502,5173.89136226,0.2873427875674931, Bronx County,0.2873427875674931
586,1400000US36005040600,"Census Tract 406, Bronx County, New York",3845,36005040600,3402.49373316,0.11508615522496746, Bronx County,0.11508615522496746
587,1400000US36005040701,"Census Tract 407.01, Bronx County, New York",3259,36005040701,3108.1649887999997,0.04628260546179819, Bronx County,0.04628260546179819
588,1400000US36005040702,"Census Tract 407.02, Bronx County, New York",6891,36005040702,5562.255295080001,0.19282320489333904, Bronx County,0.19282320489333904
589,1400000US36005040800,"Census Tract 408, Bronx County, New York",4595,36005040800,3984.52953357,0.13285537898367794, Bronx County,0.13285537898367794
590,1400000US36005040900,"Census Tract 409, Bronx County, New York",3164,36005040900,3045.90597656,0.03732428048040459, Bronx County,0.03732428048040459
591,1400000US36005041100,"Census Tract 411, Bronx County, New York",3766,36005041100,3578.6474756000002,0.04974841327668611, Bronx County,0.04974841327668611
592,1400000US36005041300,"Census Tract 413, Bronx County, New York",8261,36005041300,6616.911918639999,0.19901804640600418, Bronx County,0.19901804640600418
593,1400000US36005041400,"Census Tract 414, Bronx County, New York",5163,36005041400,3113.7702366,0.3969067912841372, Bronx County,0.3969067912841372
594,1400000US36005041500,"Census Tract 415, Bronx County, New York",6058,36005041500,5114.9925587,0.15566316297457905, Bronx County,0.15566316297457905
595,1400000US36005041800,"Census Tract 418, Bronx County, New York",3957,36005041800,3257.52513612,0.1767689825322214, Bronx County,0.1767689825322214
596,1400000US36005041900,"Census Tract 419, Bronx County, New York",6822,36005041900,5778.24350057,0.15299860736294346, Bronx County,0.15299860736294346
597,1400000US36005042000,"Census Tract 420, Bronx County, New York",3799,36005042000,7893.14132385,-1.077689213964201, Bronx County,0.0
598,1400000US36005042100,"Census Tract 421, Bronx County, New York",5763,36005042100,6019.9403365200005,-0.04458447623112982, Bronx County,0.0
599,1400000US36005042200,"Census Tract 422, Bronx County, New York",3292,36005042200,3020.60462634,0.08244087899756991, Bronx County,0.08244087899756991
600,1400000US36005042300,"Census Tract 423, Bronx County, New York",4500,36005042300,3491.33705613,0.22414732086, Bronx County,0.22414732086
601,1400000US36005042400,"Census Tract 424, Bronx County, New York",2562,36005042400,1670.18960007,0.3480914909953161, Bronx County,0.3480914909953161
602,1400000US36005042500,"Census Tract 425, Bronx County, New York",6264,36005042500,5754.107756660001,0.08140042198914421, Bronx County,0.08140042198914421
603,1400000US36005042600,"Census Tract 426, Bronx County, New York",6477,36005042600,3791.2844161800003,0.4146542510143585, Bronx County,0.4146542510143585
604,1400000US36005042800,"Census Tract 428, Bronx County, New York",2114,36005042800,1260.69407271,0.4036451879328288, Bronx County,0.4036451879328288
605,1400000US36005042901,"Census Tract 429.01, Bronx County, New York",4046,36005042901,2579.97439359,0.3623394973826001, Bronx County,0.3623394973826001
606,1400000US36005042902,"Census Tract 429.02, Bronx County, New York",4205,36005042902,3809.07729708,0.0941552206706302, Bronx County,0.0941552206706302
607,1400000US36005043000,"Census Tract 430, Bronx County, New York",3551,36005043000,1918.6475585399999,0.45968809953815826, Bronx County,0.45968809953815826
608,1400000US36005043100,"Census Tract 431, Bronx County, New York",10627,36005043100,7753.24174317,0.27042046267337916, Bronx County,0.27042046267337916
609,1400000US36005043400,"Census Tract 434, Bronx County, New York",3884,36005043400,3188.2543489500003,0.1791312180870236, Bronx County,0.1791312180870236
610,1400000US36005043500,"Census Tract 435, Bronx County, New York",361,36005043500,746.36600638,-1.0674958625484767, Bronx County,0.0
611,1400000US36005043600,"Census Tract 436, Bronx County, New York",2042,36005043600,1444.7370499200001,0.29248920180215465, Bronx County,0.29248920180215465
612,1400000US36005044200,"Census Tract 442, Bronx County, New York",3760,36005044200,2359.48946595,0.3724762058643617, Bronx County,0.3724762058643617
613,1400000US36005044400,"Census Tract 444, Bronx County, New York",4177,36005044400,2346.54742413,0.4382218280751736, Bronx County,0.4382218280751736
614,1400000US36005044800,"Census Tract 448, Bronx County, New York",1917,36005044800,1157.16996675,0.39636412793427234, Bronx County,0.39636412793427234
615,1400000US36005044901,"Census Tract 449.01, Bronx County, New York",1631,36005044901,1477.7673564,0.093950118700184, Bronx County,0.093950118700184
616,1400000US36005044902,"Census Tract 449.02, Bronx County, New York",1876,36005044902,1731.8145322500002,0.076857925239872, Bronx County,0.076857925239872
617,1400000US36005045101,"Census Tract 451.01, Bronx County, New York",1544,36005045101,2112.88528935,-0.36844902159974113, Bronx County,0.0
618,1400000US36005045102,"Census Tract 451.02, Bronx County, New York",1765,36005045102,2739.0578946,-0.551874161246459, Bronx County,0.0
619,1400000US36005045600,"Census Tract 456, Bronx County, New York",3344,36005045600,2050.8183744300004,0.386716993292464, Bronx County,0.386716993292464
620,1400000US36005045800,"Census Tract 458, Bronx County, New York",5605,36005045800,4973.760297360001,0.11262082116681527, Bronx County,0.11262082116681527
621,1400000US36005046000,"Census Tract 460, Bronx County, New York",3190,36005046000,2483.4463683900003,0.22149016664890275, Bronx County,0.22149016664890275
622,1400000US36005046201,"Census Tract 462.01, Bronx County, New York",28272,36005046201,24724.1575269,0.12548961775254674, Bronx County,0.12548961775254674
623,1400000US36005046202,"Census Tract 462.02, Bronx County, New York",9915,36005046202,5826.28374338,0.412376828706001, Bronx County,0.412376828706001
624,1400000US36005048400,"Census Tract 484, Bronx County, New York",4126,36005048400,3034.4078944800003,0.2645642524285021, Bronx County,0.2645642524285021
625,1400000US36005050400,"Census Tract 504, Bronx County, New York",222,36005050400,18.76738641,0.9154622233783783, Bronx County,0.9154622233783783
626,1400000US36005051600,"Census Tract 516, Bronx County, New York",4036,36005051600,3627.7177495799997,0.10116012151139753, Bronx County,0.10116012151139753
627,1400000US36047000100,"Census Tract 1, Kings County, New York",4473,36047000100,3655.1109528,0.18285022293762576, Kings County,0.18285022293762576
628,1400000US36047000200,"Census Tract 2, Kings County, New York",1243,36047000200,2245.15203938,-0.8062365562188256, Kings County,0.0
629,1400000US36047000301,"Census Tract 3.01, Kings County, New York",4209,36047000301,3344.8560364799996,0.20530861570919468, Kings County,0.20530861570919468
630,1400000US36047000501,"Census Tract 5.01, Kings County, New York",4419,36047000501,2937.1656582,0.33533250549898164, Kings County,0.33533250549898164
631,1400000US36047000502,"Census Tract 5.02, Kings County, New York",2570,36047000502,2687.1667905599998,-0.045590190879377435, Kings County,0.0
632,1400000US36047000700,"Census Tract 7, Kings County, New York",4010,36047000700,3471.7784824799996,0.1342198298054864, Kings County,0.1342198298054864
633,1400000US36047000900,"Census Tract 9, Kings County, New York",4487,36047000900,4912.797339719999,-0.09489577439714725, Kings County,0.0
634,1400000US36047001100,"Census Tract 11, Kings County, New York",1359,36047001100,1864.0937678399998,-0.37166575999999996, Kings County,0.0
635,1400000US36047001300,"Census Tract 13, Kings County, New York",2217,36047001300,1533.32610552,0.30837794067658997, Kings County,0.30837794067658997
636,1400000US36047001500,"Census Tract 15, Kings County, New York",8088,36047001500,7723.0404975599995,0.04512357844213655, Kings County,0.04512357844213655
637,1400000US36047001800,"Census Tract 18, Kings County, New York",1959,36047001800,5070.59142972,-1.588357034058193, Kings County,0.0
638,1400000US36047002000,"Census Tract 20, Kings County, New York",1396,36047002000,1994.35702244,-0.4286225089111748, Kings County,0.0
639,1400000US36047002100,"Census Tract 21, Kings County, New York",5143,36047002100,5669.20401948,-0.10231460615982901, Kings County,0.0
640,1400000US36047002200,"Census Tract 22, Kings County, New York",4812,36047002200,9532.70331044,-0.9810272881213633, Kings County,0.0
641,1400000US36047002300,"Census Tract 23, Kings County, New York",4352,36047002300,2126.91306096,0.5112791679779412, Kings County,0.5112791679779412
642,1400000US36047002901,"Census Tract 29.01, Kings County, New York",4533,36047002901,1954.46420484,0.5688364869093315, Kings County,0.5688364869093315
643,1400000US36047003000,"Census Tract 30, Kings County, New York",1635,36047003000,2271.2935889600003,-0.3891703908012234, Kings County,0.0
644,1400000US36047003100,"Census Tract 31, Kings County, New York",3033,36047003100,2292.70764875,0.2440792453841082, Kings County,0.2440792453841082
645,1400000US36047003300,"Census Tract 33, Kings County, New York",3705,36047003300,4152.356271709999,-0.12074393298515496, Kings County,0.0
646,1400000US36047003400,"Census Tract 34, Kings County, New York",3056,36047003400,3444.08226481,-0.12699026989856033, Kings County,0.0
647,1400000US36047003500,"Census Tract 35, Kings County, New York",1892,36047003500,1726.23254734,0.0876149326955602, Kings County,0.0876149326955602
648,1400000US36047003600,"Census Tract 36, Kings County, New York",3775,36047003600,3497.6338450999997,0.07347447811920538, Kings County,0.07347447811920538
649,1400000US36047003700,"Census Tract 37, Kings County, New York",1681,36047003700,4088.27114066,-1.4320470795121953, Kings County,0.0
650,1400000US36047003800,"Census Tract 38, Kings County, New York",1436,36047003800,1110.62438745,0.22658468840529244, Kings County,0.22658468840529244
651,1400000US36047003900,"Census Tract 39, Kings County, New York",2364,36047003900,3119.97534686,-0.31978652574450095, Kings County,0.0
652,1400000US36047004100,"Census Tract 41, Kings County, New York",3642,36047004100,2180.16569726,0.40138229070291054, Kings County,0.40138229070291054
653,1400000US36047004300,"Census Tract 43, Kings County, New York",3496,36047004300,3037.60328303,0.13112034238272308, Kings County,0.13112034238272308
654,1400000US36047004400,"Census Tract 44, Kings County, New York",2511,36047004400,1659.0808720499997,0.33927484187574686, Kings County,0.33927484187574686
655,1400000US36047004500,"Census Tract 45, Kings County, New York",3546,36047004500,2562.13596417,0.27745742691201347, Kings County,0.27745742691201347
656,1400000US36047004600,"Census Tract 46, Kings County, New York",1306,36047004600,812.40117855,0.37794703020673814, Kings County,0.37794703020673814
657,1400000US36047004700,"Census Tract 47, Kings County, New York",1903,36047004700,1546.48883664,0.18734165179190754, Kings County,0.18734165179190754
658,1400000US36047004900,"Census Tract 49, Kings County, New York",2718,36047004900,1805.5559298899998,0.33570422005518774, Kings County,0.33570422005518774
659,1400000US36047005000,"Census Tract 50, Kings County, New York",2320,36047005000,2214.3930964500005,0.0455202170474136, Kings County,0.0455202170474136
660,1400000US36047005100,"Census Tract 51, Kings County, New York",2791,36047005100,2105.67712875,0.24554742789322825, Kings County,0.24554742789322825
661,1400000US36047005201,"Census Tract 52.01, Kings County, New York",1666,36047005201,2043.0003990000002,-0.22629075570228108, Kings County,0.0
662,1400000US36047005202,"Census Tract 52.02, Kings County, New York",2299,36047005202,2591.4568836,-0.12721047568508048, Kings County,0.0
663,1400000US36047005300,"Census Tract 53, Kings County, New York",2245,36047005300,3997.9410472500003,-0.7808200655902007, Kings County,0.0
664,1400000US36047005400,"Census Tract 54, Kings County, New York",3177,36047005400,3205.04258955,-0.00882675151085932, Kings County,0.0
665,1400000US36047005601,"Census Tract 56.01, Kings County, New York",2462,36047005601,2737.1406795000003,-0.11175494699431376, Kings County,0.0
666,1400000US36047005602,"Census Tract 56.02, Kings County, New York",1606,36047005602,2097.846072,-0.30625533748443323, Kings County,0.0
667,1400000US36047005800,"Census Tract 58, Kings County, New York",3092,36047005800,3337.0149672000002,-0.07924158059508413, Kings County,0.0
